Flight ID,Flight Number,Departure Date,Departure Time,Price,Destination Base ID,Arrival Base ID,Arrival Date,Arrival Time
3973,FL3973,2035-02-27,02:11:00,2856.14,2,5,2035-02-27,04:41:00
3974,FL3974,2035-02-28,02:12:00,3137.28,11,10,2035-02-28,04:42:00
3975,FL3975,2035-03-01,02:13:00,2829.85,9,10,2035-03-01,04:43:00
3976,FL3976,2035-03-02,02:14:00,2019.03,5,10,2035-03-02,04:44:00
3977,FL3977,2035-03-03,02:15:00,1987.91,2,12,2035-03-03,04:45:00
3978,FL3978,2035-03-04,02:16:00,2574.92,12,3,2035-03-04,04:46:00
3979,FL3979,2035-03-05,02:17:00,2052.21,1,12,2035-03-05,04:47:00
3980,FL3980,2035-03-06,02:18:00,3203.66,6,4,2035-03-06,04:48:00
3981,FL3981,2035-03-07,02:19:00,2368.14,10,2,2035-03-07,04:49:00
3982,FL3982,2035-03-08,02:20:00,1701.25,3,5,2035-03-08,04:50:00
3983,FL3983,2035-03-09,02:21:00,3191.96,2,9,2035-03-09,04:51:00
3984,FL3984,2035-03-10,02:22:00,2964.65,11,10,2035-03-10,04:52:00
3985,FL3985,2035-03-11,02:23:00,1713.62,3,9,2035-03-11,04:53:00
3986,FL3986,2035-03-12,02:24:00,1796.52,2,11,2035-03-12,04:54:00
3987,FL3987,2035-03-13,02:25:00,2349.47,6,3,2035-03-13,04:55:00
3988,FL3988,2035-03-14,02:26:00,2281.93,9,12,2035-03-14,04:56:00
3989,FL3989,2035-03-15,02:27:00,1866.26,4,10,2035-03-15,04:57:00
3990,FL3990,2035-03-16,02:28:00,3452.99,3,7,2035-03-16,04:58:00
3991,FL3991,2035-03-17,02:29:00,2381.83,12,12,2035-03-17,04:59:00
3992,FL3992,2035-03-18,02:30:00,3148.89,4,1,2035-03-18,05:00:00
3993,FL3993,2035-03-19,02:31:00,2177.22,10,6,2035-03-19,05:01:00
3994,FL3994,2035-03-20,02:32:00,2525.4,5,3,2035-03-20,05:02:00
3995,FL3995,2035-03-21,02:33:00,2048.92,1,10,2035-03-21,05:03:00
3996,FL3996,2035-03-22,02:34:00,1529.25,7,1,2035-03-22,05:04:00
3997,FL3997,2035-03-23,02:35:00,2664.36,9,6,2035-03-23,05:05:00
3998,FL3998,2035-03-24,02:36:00,1647.7,6,11,2035-03-24,05:06:00
3999,FL3999,2035-03-25,02:37:00,2742.69,3,8,2035-03-25,05:07:00
4000,FL4000,2035-03-26,02:38:00,1552.54,5,8,2035-03-26,05:08:00
4001,FL4001,2035-03-27,02:39:00,2317.5,5,12,2035-03-27,05:09:00
4002,FL4002,2035-03-28,02:40:00,2878.49,1,4,2035-03-28,05:10:00
4003,FL4003,2035-03-29,02:41:00,1821.48,4,3,2035-03-29,05:11:00
4004,FL4004,2035-03-30,02:42:00,3429.69,12,12,2035-03-30,05:12:00
4005,FL4005,2035-03-31,02:43:00,1736.64,1,11,2035-03-31,05:13:00
4006,FL4006,2035-04-01,02:44:00,2988.16,10,3,2035-04-01,05:14:00
4007,FL4007,2035-04-02,02:45:00,2953.94,9,4,2035-04-02,05:15:00
4008,FL4008,2035-04-03,02:46:00,1817.08,7,8,2035-04-03,05:16:00
4009,FL4009,2035-04-04,02:47:00,2363.01,7,5,2035-04-04,05:17:00
4010,FL4010,2035-04-05,02:48:00,2383.08,4,1,2035-04-05,05:18:00
4011,FL4011,2035-04-06,02:49:00,1848.2,12,4,2035-04-06,05:19:00
4012,FL4012,2035-04-07,02:50:00,2908.05,2,6,2035-04-07,05:20:00
4013,FL4013,2035-04-08,02:51:00,3100.74,12,4,2035-04-08,05:21:00
4014,FL4014,2035-04-09,02:52:00,2824.1,8,12,2035-04-09,05:22:00
4015,FL4015,2035-04-10,02:53:00,2521.52,2,10,2035-04-10,05:23:00
4016,FL4016,2035-04-11,02:54:00,2183.63,2,4,2035-04-11,05:24:00
4017,FL4017,2035-04-12,02:55:00,2956.74,1,1,2035-04-12,05:25:00
4018,FL4018,2035-04-13,02:56:00,2582.91,10,12,2035-04-13,05:26:00
4019,FL4019,2035-04-14,02:57:00,3032.72,6,7,2035-04-14,05:27:00
4020,FL4020,2035-04-15,02:58:00,1692.41,8,6,2035-04-15,05:28:00
4021,FL4021,2035-04-16,02:59:00,1700.67,7,6,2035-04-16,05:29:00
4022,FL4022,2035-04-17,03:00:00,2164.18,5,3,2035-04-17,05:30:00
4023,FL4023,2035-04-18,03:01:00,1863.17,10,4,2035-04-18,05:31:00
4024,FL4024,2035-04-19,03:02:00,3045.52,12,1,2035-04-19,05:32:00
4025,FL4025,2035-04-20,03:03:00,1771.51,8,10,2035-04-20,05:33:00
4026,FL4026,2035-04-21,03:04:00,1523.84,10,11,2035-04-21,05:34:00
4027,FL4027,2035-04-22,03:05:00,2088.75,3,12,2035-04-22,05:35:00
4028,FL4028,2035-04-23,03:06:00,1537.7,2,10,2035-04-23,05:36:00
4029,FL4029,2035-04-24,03:07:00,2734.29,6,10,2035-04-24,05:37:00
4030,FL4030,2035-04-25,03:08:00,3315.41,10,1,2035-04-25,05:38:00
4031,FL4031,2035-04-26,03:09:00,3076.17,3,4,2035-04-26,05:39:00
4032,FL4032,2035-04-27,03:10:00,2533.66,4,4,2035-04-27,05:40:00
4033,FL4033,2035-04-28,03:11:00,2105.44,11,9,2035-04-28,05:41:00
4034,FL4034,2035-04-29,03:12:00,1817.33,11,12,2035-04-29,05:42:00
4035,FL4035,2035-04-30,03:13:00,2146.21,8,10,2035-04-30,05:43:00
4036,FL4036,2035-05-01,03:14:00,2382.23,9,6,2035-05-01,05:44:00
4037,FL4037,2035-05-02,03:15:00,1700.86,3,3,2035-05-02,05:45:00
4038,FL4038,2035-05-03,03:16:00,2777.97,3,4,2035-05-03,05:46:00
4039,FL4039,2035-05-04,03:17:00,1823.98,9,1,2035-05-04,05:47:00
4040,FL4040,2035-05-05,03:18:00,1707.27,9,4,2035-05-05,05:48:00
4041,FL4041,2035-05-06,03:19:00,1724.04,7,10,2035-05-06,05:49:00
4042,FL4042,2035-05-07,03:20:00,1732.87,11,12,2035-05-07,05:50:00
4043,FL4043,2035-05-08,03:21:00,3316.4,1,1,2035-05-08,05:51:00
4044,FL4044,2035-05-09,03:22:00,2635.56,2,12,2035-05-09,05:52:00
4045,FL4045,2035-05-10,03:23:00,2497.24,3,5,2035-05-10,05:53:00
4046,FL4046,2035-05-11,03:24:00,2958.46,9,12,2035-05-11,05:54:00
4047,FL4047,2035-05-12,03:25:00,1891.85,2,7,2035-05-12,05:55:00
4048,FL4048,2035-05-13,03:26:00,3224.35,3,7,2035-05-13,05:56:00
4049,FL4049,2035-05-14,03:27:00,1699.97,2,10,2035-05-14,05:57:00
4050,FL4050,2035-05-15,03:28:00,2935.3,7,2,2035-05-15,05:58:00
4051,FL4051,2035-05-16,03:29:00,2800.13,7,8,2035-05-16,05:59:00
4052,FL4052,2035-05-17,03:30:00,3125.55,5,8,2035-05-17,06:00:00
4053,FL4053,2035-05-18,03:31:00,2507.28,7,6,2035-05-18,06:01:00
4054,FL4054,2035-05-19,03:32:00,2851.95,4,4,2035-05-19,06:02:00
4055,FL4055,2035-05-20,03:33:00,3258.43,9,9,2035-05-20,06:03:00
4056,FL4056,2035-05-21,03:34:00,3173.13,3,5,2035-05-21,06:04:00
4057,FL4057,2035-05-22,03:35:00,2483.34,3,5,2035-05-22,06:05:00
4058,FL4058,2035-05-23,03:36:00,1935.69,5,2,2035-05-23,06:06:00
4059,FL4059,2035-05-24,03:37:00,2553.49,3,1,2035-05-24,06:07:00
4060,FL4060,2035-05-25,03:38:00,2984.45,3,3,2035-05-25,06:08:00
4061,FL4061,2035-05-26,03:39:00,2082.41,5,8,2035-05-26,06:09:00
4062,FL4062,2035-05-27,03:40:00,2581.28,1,6,2035-05-27,06:10:00
4063,FL4063,2035-05-28,03:41:00,1932.05,6,10,2035-05-28,06:11:00
4064,FL4064,2035-05-29,03:42:00,1544.1,7,9,2035-05-29,06:12:00
4065,FL4065,2035-05-30,03:43:00,3404.16,6,7,2035-05-30,06:13:00
4066,FL4066,2035-05-31,03:44:00,2724.37,7,2,2035-05-31,06:14:00
4067,FL4067,2035-06-01,03:45:00,2402.74,9,6,2035-06-01,06:15:00
4068,FL4068,2035-06-02,03:46:00,2307.11,2,12,2035-06-02,06:16:00
4069,FL4069,2035-06-03,03:47:00,2064.6,9,3,2035-06-03,06:17:00
4070,FL4070,2035-06-04,03:48:00,2800.42,7,3,2035-06-04,06:18:00
4071,FL4071,2035-06-05,03:49:00,1963.71,2,9,2035-06-05,06:19:00
4072,FL4072,2035-06-06,03:50:00,2892.09,7,11,2035-06-06,06:20:00
4073,FL4073,2035-06-07,03:51:00,2009.58,4,9,2035-06-07,06:21:00
4074,FL4074,2035-06-08,03:52:00,3484.34,10,1,2035-06-08,06:22:00
4075,FL4075,2035-06-09,03:53:00,1962.26,7,11,2035-06-09,06:23:00
4076,FL4076,2035-06-10,03:54:00,2398.41,1,6,2035-06-10,06:24:00
4077,FL4077,2035-06-11,03:55:00,3099.75,2,12,2035-06-11,06:25:00
4078,FL4078,2035-06-12,03:56:00,1979.37,10,2,2035-06-12,06:26:00
4079,FL4079,2035-06-13,03:57:00,2508.3,12,10,2035-06-13,06:27:00
4080,FL4080,2035-06-14,03:58:00,3293.63,10,4,2035-06-14,06:28:00
4081,FL4081,2035-06-15,03:59:00,2204.35,6,7,2035-06-15,06:29:00
4082,FL4082,2035-06-16,04:00:00,2427.31,2,2,2035-06-16,06:30:00
4083,FL4083,2035-06-17,04:01:00,2921.28,1,8,2035-06-17,06:31:00
4084,FL4084,2035-06-18,04:02:00,3427.03,11,3,2035-06-18,06:32:00
4085,FL4085,2035-06-19,04:03:00,2670.87,4,4,2035-06-19,06:33:00
4086,FL4086,2035-06-20,04:04:00,3493.85,7,6,2035-06-20,06:34:00
4087,FL4087,2035-06-21,04:05:00,1992.55,9,12,2035-06-21,06:35:00
4088,FL4088,2035-06-22,04:06:00,1908.64,2,1,2035-06-22,06:36:00
4089,FL4089,2035-06-23,04:07:00,2010.33,7,4,2035-06-23,06:37:00
4090,FL4090,2035-06-24,04:08:00,2907.97,10,1,2035-06-24,06:38:00
4091,FL4091,2035-06-25,04:09:00,2809.62,1,1,2035-06-25,06:39:00
4092,FL4092,2035-06-26,04:10:00,2901.69,1,1,2035-06-26,06:40:00
4093,FL4093,2035-06-27,04:11:00,2973.29,3,8,2035-06-27,06:41:00
4094,FL4094,2035-06-28,04:12:00,1518.33,5,12,2035-06-28,06:42:00
4095,FL4095,2035-06-29,04:13:00,2466.62,2,7,2035-06-29,06:43:00
4096,FL4096,2035-06-30,04:14:00,2994.43,5,1,2035-06-30,06:44:00
4097,FL4097,2035-07-01,04:15:00,2321.51,3,12,2035-07-01,06:45:00
4098,FL4098,2035-07-02,04:16:00,3332.24,1,3,2035-07-02,06:46:00
4099,FL4099,2035-07-03,04:17:00,2509.87,11,3,2035-07-03,06:47:00
4100,FL4100,2035-07-04,04:18:00,2107.65,9,4,2035-07-04,06:48:00
4101,FL4101,2035-07-05,04:19:00,3100.17,3,12,2035-07-05,06:49:00
4102,FL4102,2035-07-06,04:20:00,1563.31,10,2,2035-07-06,06:50:00
4103,FL4103,2035-07-07,04:21:00,2396.28,5,12,2035-07-07,06:51:00
4104,FL4104,2035-07-08,04:22:00,2947.31,12,11,2035-07-08,06:52:00
4105,FL4105,2035-07-09,04:23:00,1853.28,7,12,2035-07-09,06:53:00
4106,FL4106,2035-07-10,04:24:00,2650.58,1,10,2035-07-10,06:54:00
4107,FL4107,2035-07-11,04:25:00,3131.36,6,2,2035-07-11,06:55:00
4108,FL4108,2035-07-12,04:26:00,2551.39,8,3,2035-07-12,06:56:00
4109,FL4109,2035-07-13,04:27:00,1686.38,4,4,2035-07-13,06:57:00
4110,FL4110,2035-07-14,04:28:00,2488.77,6,4,2035-07-14,06:58:00
4111,FL4111,2035-07-15,04:29:00,1520.72,7,9,2035-07-15,06:59:00
4112,FL4112,2035-07-16,04:30:00,3388.54,10,8,2035-07-16,07:00:00
4113,FL4113,2035-07-17,04:31:00,2333.9,6,6,2035-07-17,07:01:00
4114,FL4114,2035-07-18,04:32:00,1987.57,12,1,2035-07-18,07:02:00
4115,FL4115,2035-07-19,04:33:00,2359.44,7,12,2035-07-19,07:03:00
4116,FL4116,2035-07-20,04:34:00,1661.95,3,11,2035-07-20,07:04:00
4117,FL4117,2035-07-21,04:35:00,1786.83,2,3,2035-07-21,07:05:00
4118,FL4118,2035-07-22,04:36:00,3345.72,11,11,2035-07-22,07:06:00
4119,FL4119,2035-07-23,04:37:00,1784.36,10,5,2035-07-23,07:07:00
4120,FL4120,2035-07-24,04:38:00,3039.86,5,6,2035-07-24,07:08:00
4121,FL4121,2035-07-25,04:39:00,2836.0,5,4,2035-07-25,07:09:00
4122,FL4122,2035-07-26,04:40:00,1836.59,12,6,2035-07-26,07:10:00
4123,FL4123,2035-07-27,04:41:00,1907.39,8,9,2035-07-27,07:11:00
4124,FL4124,2035-07-28,04:42:00,2155.11,9,8,2035-07-28,07:12:00
4125,FL4125,2035-07-29,04:43:00,1806.94,2,2,2035-07-29,07:13:00
4126,FL4126,2035-07-30,04:44:00,3424.92,4,6,2035-07-30,07:14:00
4127,FL4127,2035-07-31,04:45:00,3468.08,1,4,2035-07-31,07:15:00
4128,FL4128,2035-08-01,04:46:00,2539.08,12,2,2035-08-01,07:16:00
4129,FL4129,2035-08-02,04:47:00,3042.54,6,12,2035-08-02,07:17:00
4130,FL4130,2035-08-03,04:48:00,2928.32,7,9,2035-08-03,07:18:00
4131,FL4131,2035-08-04,04:49:00,1915.25,3,11,2035-08-04,07:19:00
4132,FL4132,2035-08-05,04:50:00,2717.07,2,6,2035-08-05,07:20:00
4133,FL4133,2035-08-06,04:51:00,1913.87,4,8,2035-08-06,07:21:00
4134,FL4134,2035-08-07,04:52:00,2163.82,2,10,2035-08-07,07:22:00
4135,FL4135,2035-08-08,04:53:00,1849.81,6,10,2035-08-08,07:23:00
4136,FL4136,2035-08-09,04:54:00,3333.46,10,1,2035-08-09,07:24:00
4137,FL4137,2035-08-10,04:55:00,2736.12,3,11,2035-08-10,07:25:00
4138,FL4138,2035-08-11,04:56:00,2834.2,4,7,2035-08-11,07:26:00
4139,FL4139,2035-08-12,04:57:00,2781.74,6,11,2035-08-12,07:27:00
4140,FL4140,2035-08-13,04:58:00,2080.47,8,1,2035-08-13,07:28:00
4141,FL4141,2035-08-14,04:59:00,1516.22,1,9,2035-08-14,07:29:00
4142,FL4142,2035-08-15,05:00:00,2847.9,7,6,2035-08-15,07:30:00
4143,FL4143,2035-08-16,05:01:00,1658.16,3,3,2035-08-16,07:31:00
4144,FL4144,2035-08-17,05:02:00,1848.25,3,2,2035-08-17,07:32:00
4145,FL4145,2035-08-18,05:03:00,1631.31,6,4,2035-08-18,07:33:00
4146,FL4146,2035-08-19,05:04:00,3072.55,9,5,2035-08-19,07:34:00
4147,FL4147,2035-08-20,05:05:00,1781.43,7,9,2035-08-20,07:35:00
4148,FL4148,2035-08-21,05:06:00,3328.75,1,5,2035-08-21,07:36:00
4149,FL4149,2035-08-22,05:07:00,2946.54,4,8,2035-08-22,07:37:00
4150,FL4150,2035-08-23,05:08:00,2213.51,9,5,2035-08-23,07:38:00
4151,FL4151,2035-08-24,05:09:00,2756.41,10,2,2035-08-24,07:39:00
4152,FL4152,2035-08-25,05:10:00,2226.12,11,4,2035-08-25,07:40:00
4153,FL4153,2035-08-26,05:11:00,3381.79,3,11,2035-08-26,07:41:00
4154,FL4154,2035-08-27,05:12:00,3079.56,9,1,2035-08-27,07:42:00
4155,FL4155,2035-08-28,05:13:00,1660.98,7,1,2035-08-28,07:43:00
4156,FL4156,2035-08-29,05:14:00,1855.92,2,5,2035-08-29,07:44:00
4157,FL4157,2035-08-30,05:15:00,2042.15,4,12,2035-08-30,07:45:00
4158,FL4158,2035-08-31,05:16:00,2853.33,1,3,2035-08-31,07:46:00
4159,FL4159,2035-09-01,05:17:00,2199.1,9,5,2035-09-01,07:47:00
4160,FL4160,2035-09-02,05:18:00,3447.24,12,1,2035-09-02,07:48:00
4161,FL4161,2035-09-03,05:19:00,3250.57,1,5,2035-09-03,07:49:00
4162,FL4162,2035-09-04,05:20:00,2316.59,8,12,2035-09-04,07:50:00
4163,FL4163,2035-09-05,05:21:00,2304.14,11,4,2035-09-05,07:51:00
4164,FL4164,2035-09-06,05:22:00,2752.87,11,4,2035-09-06,07:52:00
4165,FL4165,2035-09-07,05:23:00,2920.18,8,7,2035-09-07,07:53:00
4166,FL4166,2035-09-08,05:24:00,2027.26,3,6,2035-09-08,07:54:00
4167,FL4167,2035-09-09,05:25:00,2239.39,6,10,2035-09-09,07:55:00
4168,FL4168,2035-09-10,05:26:00,2812.9,5,9,2035-09-10,07:56:00
4169,FL4169,2035-09-11,05:27:00,1808.73,7,6,2035-09-11,07:57:00
4170,FL4170,2035-09-12,05:28:00,2069.7,10,10,2035-09-12,07:58:00
4171,FL4171,2035-09-13,05:29:00,2818.79,6,4,2035-09-13,07:59:00
4172,FL4172,2035-09-14,05:30:00,2157.56,1,9,2035-09-14,08:00:00
4173,FL4173,2035-09-15,05:31:00,2382.08,3,1,2035-09-15,08:01:00
4174,FL4174,2035-09-16,05:32:00,3280.79,8,10,2035-09-16,08:02:00
4175,FL4175,2035-09-17,05:33:00,3222.11,3,1,2035-09-17,08:03:00
4176,FL4176,2035-09-18,05:34:00,2146.25,1,8,2035-09-18,08:04:00
4177,FL4177,2035-09-19,05:35:00,2757.35,2,1,2035-09-19,08:05:00
4178,FL4178,2035-09-20,05:36:00,3350.03,8,7,2035-09-20,08:06:00
4179,FL4179,2035-09-21,05:37:00,3461.66,8,9,2035-09-21,08:07:00
4180,FL4180,2035-09-22,05:38:00,2235.91,8,10,2035-09-22,08:08:00
4181,FL4181,2035-09-23,05:39:00,2966.31,6,12,2035-09-23,08:09:00
4182,FL4182,2035-09-24,05:40:00,3040.2,6,4,2035-09-24,08:10:00
4183,FL4183,2035-09-25,05:41:00,3352.43,12,12,2035-09-25,08:11:00
4184,FL4184,2035-09-26,05:42:00,2504.41,1,3,2035-09-26,08:12:00
4185,FL4185,2035-09-27,05:43:00,1539.0,1,10,2035-09-27,08:13:00
4186,FL4186,2035-09-28,05:44:00,1539.32,6,2,2035-09-28,08:14:00
4187,FL4187,2035-09-29,05:45:00,2375.48,7,11,2035-09-29,08:15:00
4188,FL4188,2035-09-30,05:46:00,2270.53,6,2,2035-09-30,08:16:00
4189,FL4189,2035-10-01,05:47:00,2312.32,11,7,2035-10-01,08:17:00
4190,FL4190,2035-10-02,05:48:00,2472.84,9,12,2035-10-02,08:18:00
4191,FL4191,2035-10-03,05:49:00,2941.76,2,10,2035-10-03,08:19:00
4192,FL4192,2035-10-04,05:50:00,3172.22,7,12,2035-10-04,08:20:00
4193,FL4193,2035-10-05,05:51:00,1725.11,6,11,2035-10-05,08:21:00
4194,FL4194,2035-10-06,05:52:00,3275.27,7,3,2035-10-06,08:22:00
4195,FL4195,2035-10-07,05:53:00,2834.56,9,8,2035-10-07,08:23:00
4196,FL4196,2035-10-08,05:54:00,2514.08,12,8,2035-10-08,08:24:00
4197,FL4197,2035-10-09,05:55:00,1578.28,1,2,2035-10-09,08:25:00
4198,FL4198,2035-10-10,05:56:00,3103.96,3,10,2035-10-10,08:26:00
4199,FL4199,2035-10-11,05:57:00,3289.66,7,2,2035-10-11,08:27:00
4200,FL4200,2035-10-12,05:58:00,2093.02,2,12,2035-10-12,08:28:00
4201,FL4201,2035-10-13,05:59:00,3196.41,12,3,2035-10-13,08:29:00
4202,FL4202,2035-10-14,06:00:00,3005.03,1,6,2035-10-14,08:30:00
4203,FL4203,2035-10-15,06:01:00,2134.69,11,9,2035-10-15,08:31:00
4204,FL4204,2035-10-16,06:02:00,2315.67,2,9,2035-10-16,08:32:00
4205,FL4205,2035-10-17,06:03:00,1542.23,10,1,2035-10-17,08:33:00
4206,FL4206,2035-10-18,06:04:00,1905.16,11,3,2035-10-18,08:34:00
4207,FL4207,2035-10-19,06:05:00,1775.97,1,12,2035-10-19,08:35:00
4208,FL4208,2035-10-20,06:06:00,2530.49,1,5,2035-10-20,08:36:00
4209,FL4209,2035-10-21,06:07:00,2241.42,2,8,2035-10-21,08:37:00
4210,FL4210,2035-10-22,06:08:00,3290.82,4,10,2035-10-22,08:38:00
4211,FL4211,2035-10-23,06:09:00,1936.36,9,10,2035-10-23,08:39:00
4212,FL4212,2035-10-24,06:10:00,2482.29,6,6,2035-10-24,08:40:00
4213,FL4213,2035-10-25,06:11:00,2473.21,12,4,2035-10-25,08:41:00
4214,FL4214,2035-10-26,06:12:00,2605.76,9,2,2035-10-26,08:42:00
4215,FL4215,2035-10-27,06:13:00,1688.51,1,8,2035-10-27,08:43:00
4216,FL4216,2035-10-28,06:14:00,2921.37,6,8,2035-10-28,08:44:00
4217,FL4217,2035-10-29,06:15:00,2559.22,5,12,2035-10-29,08:45:00
4218,FL4218,2035-10-30,06:16:00,3125.02,7,2,2035-10-30,08:46:00
4219,FL4219,2035-10-31,06:17:00,1864.07,3,12,2035-10-31,08:47:00
4220,FL4220,2035-11-01,06:18:00,2654.31,3,7,2035-11-01,08:48:00
4221,FL4221,2035-11-02,06:19:00,3162.71,11,5,2035-11-02,08:49:00
4222,FL4222,2035-11-03,06:20:00,3017.2,6,12,2035-11-03,08:50:00
4223,FL4223,2035-11-04,06:21:00,2132.41,6,11,2035-11-04,08:51:00
4224,FL4224,2035-11-05,06:22:00,1926.23,12,9,2035-11-05,08:52:00
4225,FL4225,2035-11-06,06:23:00,2305.35,1,11,2035-11-06,08:53:00
4226,FL4226,2035-11-07,06:24:00,3192.44,12,11,2035-11-07,08:54:00
4227,FL4227,2035-11-08,06:25:00,3030.22,1,5,2035-11-08,08:55:00
4228,FL4228,2035-11-09,06:26:00,3065.64,12,4,2035-11-09,08:56:00
4229,FL4229,2035-11-10,06:27:00,2802.09,7,7,2035-11-10,08:57:00
4230,FL4230,2035-11-11,06:28:00,1705.17,3,10,2035-11-11,08:58:00
4231,FL4231,2035-11-12,06:29:00,3181.88,2,11,2035-11-12,08:59:00
4232,FL4232,2035-11-13,06:30:00,2874.11,8,3,2035-11-13,09:00:00
4233,FL4233,2035-11-14,06:31:00,2231.5,7,8,2035-11-14,09:01:00
4234,FL4234,2035-11-15,06:32:00,2115.41,3,8,2035-11-15,09:02:00
4235,FL4235,2035-11-16,06:33:00,1813.23,1,7,2035-11-16,09:03:00
4236,FL4236,2035-11-17,06:34:00,2939.9,6,4,2035-11-17,09:04:00
4237,FL4237,2035-11-18,06:35:00,2538.68,12,4,2035-11-18,09:05:00
4238,FL4238,2035-11-19,06:36:00,2404.25,12,12,2035-11-19,09:06:00
4239,FL4239,2035-11-20,06:37:00,1937.67,3,10,2035-11-20,09:07:00
4240,FL4240,2035-11-21,06:38:00,1899.73,9,7,2035-11-21,09:08:00
4241,FL4241,2035-11-22,06:39:00,2537.38,12,6,2035-11-22,09:09:00
4242,FL4242,2035-11-23,06:40:00,2864.68,3,12,2035-11-23,09:10:00
4243,FL4243,2035-11-24,06:41:00,3206.88,10,10,2035-11-24,09:11:00
4244,FL4244,2035-11-25,06:42:00,1835.89,5,4,2035-11-25,09:12:00
4245,FL4245,2035-11-26,06:43:00,3207.07,9,1,2035-11-26,09:13:00
4246,FL4246,2035-11-27,06:44:00,1534.6,3,12,2035-11-27,09:14:00
4247,FL4247,2035-11-28,06:45:00,2129.44,7,5,2035-11-28,09:15:00
4248,FL4248,2035-11-29,06:46:00,3486.99,6,2,2035-11-29,09:16:00
4249,FL4249,2035-11-30,06:47:00,2898.24,12,8,2035-11-30,09:17:00
4250,FL4250,2035-12-01,06:48:00,3189.27,5,6,2035-12-01,09:18:00
4251,FL4251,2035-12-02,06:49:00,3047.28,6,1,2035-12-02,09:19:00
4252,FL4252,2035-12-03,06:50:00,2996.64,10,3,2035-12-03,09:20:00
4253,FL4253,2035-12-04,06:51:00,2723.08,12,7,2035-12-04,09:21:00
4254,FL4254,2035-12-05,06:52:00,3486.11,10,12,2035-12-05,09:22:00
4255,FL4255,2035-12-06,06:53:00,3186.46,7,6,2035-12-06,09:23:00
4256,FL4256,2035-12-07,06:54:00,3224.74,10,8,2035-12-07,09:24:00
4257,FL4257,2035-12-08,06:55:00,3373.54,2,7,2035-12-08,09:25:00
4258,FL4258,2035-12-09,06:56:00,2460.89,4,9,2035-12-09,09:26:00
4259,FL4259,2035-12-10,06:57:00,2969.96,9,7,2035-12-10,09:27:00
4260,FL4260,2035-12-11,06:58:00,2980.39,8,11,2035-12-11,09:28:00
4261,FL4261,2035-12-12,06:59:00,2627.8,2,7,2035-12-12,09:29:00
4262,FL4262,2035-12-13,07:00:00,3315.66,5,7,2035-12-13,09:30:00
4263,FL4263,2035-12-14,07:01:00,2725.81,7,9,2035-12-14,09:31:00
4264,FL4264,2035-12-15,07:02:00,2222.23,5,1,2035-12-15,09:32:00
4265,FL4265,2035-12-16,07:03:00,2192.62,8,6,2035-12-16,09:33:00
4266,FL4266,2035-12-17,07:04:00,1696.29,8,7,2035-12-17,09:34:00
4267,FL4267,2035-12-18,07:05:00,1600.78,2,4,2035-12-18,09:35:00
4268,FL4268,2035-12-19,07:06:00,3262.62,12,11,2035-12-19,09:36:00
4269,FL4269,2035-12-20,07:07:00,3079.53,6,12,2035-12-20,09:37:00
4270,FL4270,2035-12-21,07:08:00,2703.47,10,2,2035-12-21,09:38:00
4271,FL4271,2035-12-22,07:09:00,2635.89,3,7,2035-12-22,09:39:00
4272,FL4272,2035-12-23,07:10:00,2574.78,6,11,2035-12-23,09:40:00
4273,FL4273,2035-12-24,07:11:00,2134.0,2,3,2035-12-24,09:41:00
4274,FL4274,2035-12-25,07:12:00,2912.41,7,3,2035-12-25,09:42:00
4275,FL4275,2035-12-26,07:13:00,2150.35,6,7,2035-12-26,09:43:00
4276,FL4276,2035-12-27,07:14:00,1540.9,10,7,2035-12-27,09:44:00
4277,FL4277,2035-12-28,07:15:00,2371.72,1,6,2035-12-28,09:45:00
4278,FL4278,2035-12-29,07:16:00,1996.25,6,6,2035-12-29,09:46:00
4279,FL4279,2035-12-30,07:17:00,3417.82,7,2,2035-12-30,09:47:00
4280,FL4280,2035-12-31,07:18:00,3090.18,5,6,2035-12-31,09:48:00
4281,FL4281,2036-01-01,07:19:00,1971.39,11,3,2036-01-01,09:49:00
4282,FL4282,2036-01-02,07:20:00,1666.74,12,12,2036-01-02,09:50:00
4283,FL4283,2036-01-03,07:21:00,1539.77,4,4,2036-01-03,09:51:00
4284,FL4284,2036-01-04,07:22:00,2393.23,9,7,2036-01-04,09:52:00
4285,FL4285,2036-01-05,07:23:00,1570.03,2,6,2036-01-05,09:53:00
4286,FL4286,2036-01-06,07:24:00,1613.9,9,5,2036-01-06,09:54:00
4287,FL4287,2036-01-07,07:25:00,2801.66,1,11,2036-01-07,09:55:00
4288,FL4288,2036-01-08,07:26:00,1565.31,8,3,2036-01-08,09:56:00
4289,FL4289,2036-01-09,07:27:00,2134.84,12,3,2036-01-09,09:57:00
4290,FL4290,2036-01-10,07:28:00,1767.33,4,9,2036-01-10,09:58:00
4291,FL4291,2036-01-11,07:29:00,3444.15,3,1,2036-01-11,09:59:00
4292,FL4292,2036-01-12,07:30:00,3411.19,11,8,2036-01-12,10:00:00
4293,FL4293,2036-01-13,07:31:00,3452.35,2,10,2036-01-13,10:01:00
4294,FL4294,2036-01-14,07:32:00,2558.62,5,2,2036-01-14,10:02:00
4295,FL4295,2036-01-15,07:33:00,2405.1,6,4,2036-01-15,10:03:00
4296,FL4296,2036-01-16,07:34:00,2579.05,10,1,2036-01-16,10:04:00
